% {"flow_id": 6969, "openml_server": "https://www.openml.org/api/v1/xml", "col_parameters": ["classifier__bootstrap", "classifier__criterion", "classifier__max_depth", "classifier__max_features", "classifier__max_leaf_nodes", "classifier__min_samples_leaf", "classifier__min_samples_split", "classifier__min_weight_fraction_leaf", "classifier__n_estimators", "imputation__strategy"], "col_measures": ["predictive_accuracy"], "normalized_y": false, "study_id": "OpenML100", "num_runs": 500}
@RELATION openml-meta-flow-6969

@ATTRIBUTE classifier__bootstrap {True, False}
@ATTRIBUTE classifier__criterion {entropy, gini}
@ATTRIBUTE classifier__max_depth {None}
@ATTRIBUTE classifier__max_features NUMERIC
@ATTRIBUTE classifier__max_leaf_nodes {None}
@ATTRIBUTE classifier__min_samples_leaf {18, 20, 2, 7, 3, 6, 16, 14, 9, 15, 4, 8, 17, 12, 10, 13, 5, 11, 19, 1}
@ATTRIBUTE classifier__min_samples_split {9, 19, 15, 2, 4, 10, 18, 20, 5, 8, 3, 17, 7, 14, 6, 12, 16, 11, 13}
@ATTRIBUTE classifier__min_weight_fraction_leaf NUMERIC
@ATTRIBUTE classifier__n_estimators {100}
@ATTRIBUTE imputation__strategy {median, most_frequent, mean}
@ATTRIBUTE y NUMERIC
@ATTRIBUTE task_id NUMERIC

@DATA
True,gini,None,0.6420934680941326,None,7,14,0.0,100,most_frequent,0.204517,3560
True,entropy,None,0.32171557156133535,None,20,13,0.0,100,mean,0.21079,3560
True,gini,None,0.7190961995523161,None,2,9,0.0,100,mean,0.208281,3560
True,entropy,None,0.5379916401982923,None,1,11,0.0,100,most_frequent,0.19197,3560
True,entropy,None,0.6577000462013779,None,4,12,0.0,100,median,0.212045,3560
False,gini,None,0.8218376518911595,None,20,13,0.0,100,most_frequent,0.199498,3560
True,entropy,None,0.63684543552061,None,15,9,0.0,100,median,0.200753,3560
True,entropy,None,0.2960879991892236,None,11,13,0.0,100,most_frequent,0.199498,3560
False,entropy,None,0.49440291509782486,None,5,8,0.0,100,mean,0.208281,3560
False,gini,None,0.66299180456179,None,2,5,0.0,100,median,0.219573,3560
False,entropy,None,0.3292339451432502,None,6,16,0.0,100,most_frequent,0.2133,3560
False,gini,None,0.7490855778427613,None,1,5,0.0,100,median,0.214555,3560
True,gini,None,0.5450821177918104,None,18,4,0.0,100,median,0.202008,3560
True,entropy,None,0.8426601622188284,None,7,19,0.0,100,most_frequent,0.199498,3560
False,gini,None,0.3444302761896145,None,10,5,0.0,100,mean,0.186951,3560
True,gini,None,0.6577012710135717,None,7,15,0.0,100,median,0.200753,3560
False,gini,None,0.5132678890022859,None,9,15,0.0,100,median,0.196989,3560
False,gini,None,0.6823225589766149,None,12,18,0.0,100,mean,0.179423,3560
True,gini,None,0.593800062107635,None,20,12,0.0,100,most_frequent,0.198243,3560
True,entropy,None,0.24833783506671062,None,12,13,0.0,100,median,0.204517,3560
True,gini,None,0.796031027848794,None,14,9,0.0,100,mean,0.199498,3560
True,gini,None,0.6002999159361933,None,8,8,0.0,100,mean,0.194479,3560
False,gini,None,0.3555901092489995,None,18,19,0.0,100,median,0.202008,3560
False,entropy,None,0.15960133102181562,None,4,18,0.0,100,median,0.227102,3560
True,entropy,None,0.8574391103537037,None,15,3,0.0,100,most_frequent,0.190715,3560
True,entropy,None,0.7618787838214159,None,20,4,0.0,100,most_frequent,0.203262,3560
False,gini,None,0.48023687000863624,None,3,18,0.0,100,median,0.196989,3560
False,gini,None,0.7467399021577011,None,7,5,0.0,100,median,0.202008,3560
True,gini,None,0.33392353698619515,None,16,2,0.0,100,most_frequent,0.204517,3560
False,gini,None,0.24402540540878306,None,17,12,0.0,100,median,0.212045,3560
False,entropy,None,0.33270773435231693,None,6,3,0.0,100,most_frequent,0.224592,3560
True,entropy,None,0.6576416030269305,None,12,6,0.0,100,median,0.200753,3560
True,entropy,None,0.6122580055236128,None,15,4,0.0,100,most_frequent,0.19197,3560
False,gini,None,0.5214208548344866,None,6,10,0.0,100,most_frequent,0.207026,3560
False,gini,None,0.6144161522453122,None,11,4,0.0,100,most_frequent,0.180678,3560
False,gini,None,0.6431552582457644,None,17,3,0.0,100,median,0.181932,3560
False,gini,None,0.8481963343277107,None,13,17,0.0,100,median,0.188206,3560
False,gini,None,0.6239583211775562,None,2,17,0.0,100,mean,0.195734,3560
True,gini,None,0.24019887254320277,None,17,16,0.0,100,median,0.203262,3560
True,gini,None,0.34825336358908265,None,1,17,0.0,100,most_frequent,0.196989,3560
False,gini,None,0.8485920782487216,None,5,14,0.0,100,median,0.207026,3560
True,entropy,None,0.1745787665345171,None,16,18,0.0,100,most_frequent,0.215809,3560
False,entropy,None,0.7350052527351004,None,16,3,0.0,100,most_frequent,0.195734,3560
False,gini,None,0.6814882062334466,None,9,19,0.0,100,mean,0.202008,3560
True,gini,None,0.35538067054747946,None,2,18,0.0,100,most_frequent,0.21079,3560
True,gini,None,0.4864332655327276,None,6,15,0.0,100,most_frequent,0.204517,3560
False,gini,None,0.7707858640475512,None,1,9,0.0,100,median,0.203262,3560
True,gini,None,0.34000563060539624,None,15,15,0.0,100,median,0.19197,3560
False,gini,None,0.6518099902620841,None,9,16,0.0,100,median,0.193225,3560
False,entropy,None,0.4403216363307455,None,20,20,0.0,100,mean,0.203262,3560
True,gini,None,0.5332998812687909,None,12,4,0.0,100,mean,0.200753,3560
True,gini,None,0.7737919589256489,None,3,4,0.0,100,median,0.214555,3560
True,entropy,None,0.2272030373804273,None,6,10,0.0,100,median,0.2133,3560
False,entropy,None,0.5601994288187994,None,15,3,0.0,100,most_frequent,0.190715,3560
False,entropy,None,0.6815723076575211,None,9,4,0.0,100,mean,0.184442,3560
True,entropy,None,0.24894033498494786,None,14,15,0.0,100,median,0.186951,3560
False,entropy,None,0.4809275761319972,None,16,16,0.0,100,median,0.199498,3560
True,entropy,None,0.12268143134043807,None,6,14,0.0,100,mean,0.220828,3560
False,entropy,None,0.6371725960315421,None,14,15,0.0,100,median,0.18946,3560
False,entropy,None,0.2481097379712959,None,14,20,0.0,100,most_frequent,0.208281,3560
False,gini,None,0.40238617211372085,None,4,18,0.0,100,median,0.212045,3560
True,entropy,None,0.1724302696100697,None,15,13,0.0,100,mean,0.204517,3560
False,entropy,None,0.8747777977034955,None,2,11,0.0,100,mean,0.202008,3560
False,gini,None,0.320073344338329,None,20,15,0.0,100,most_frequent,0.207026,3560
False,entropy,None,0.8579123232969667,None,18,2,0.0,100,median,0.190715,3560
True,gini,None,0.11421333313364218,None,11,19,0.0,100,median,0.208281,3560
False,entropy,None,0.4845230597171676,None,7,10,0.0,100,most_frequent,0.212045,3560
False,entropy,None,0.3569967811770386,None,2,4,0.0,100,mean,0.21079,3560
True,gini,None,0.8099012296095647,None,6,13,0.0,100,median,0.212045,3560
True,gini,None,0.39591718492584105,None,13,7,0.0,100,most_frequent,0.193225,3560
True,entropy,None,0.2016627356130064,None,1,15,0.0,100,mean,0.212045,3560
True,gini,None,0.5251575510929946,None,17,3,0.0,100,mean,0.196989,3560
True,gini,None,0.8078942672562104,None,1,18,0.0,100,median,0.203262,3560
False,gini,None,0.14151796342419232,None,7,14,0.0,100,most_frequent,0.219573,3560
False,entropy,None,0.2083345938952074,None,3,17,0.0,100,mean,0.209536,3560
False,gini,None,0.8369724894319716,None,1,6,0.0,100,median,0.21079,3560
True,entropy,None,0.133990193900938,None,4,10,0.0,100,median,0.218319,3560
False,gini,None,0.6162295272456075,None,3,5,0.0,100,mean,0.208281,3560
False,entropy,None,0.848318910329795,None,16,13,0.0,100,mean,0.190715,3560
False,entropy,None,0.2769250401019817,None,14,17,0.0,100,mean,0.203262,3560
False,entropy,None,0.6804052770575449,None,20,16,0.0,100,most_frequent,0.193225,3560
True,entropy,None,0.5663666429603823,None,19,15,0.0,100,median,0.207026,3560
True,gini,None,0.3344193626549779,None,6,11,0.0,100,mean,0.2133,3560
True,gini,None,0.7812112184836545,None,14,9,0.0,100,median,0.19197,3560
True,gini,None,0.17358377309648504,None,11,15,0.0,100,median,0.217064,3560
True,gini,None,0.5258861881566765,None,18,16,0.0,100,mean,0.202008,3560
False,gini,None,0.524887694522358,None,7,11,0.0,100,most_frequent,0.209536,3560
False,entropy,None,0.5407056054818856,None,16,16,0.0,100,median,0.196989,3560
True,gini,None,0.8446001705888135,None,15,18,0.0,100,median,0.18946,3560
False,gini,None,0.14122878105160874,None,1,19,0.0,100,most_frequent,0.209536,3560
False,gini,None,0.37825229254450476,None,7,8,0.0,100,most_frequent,0.209536,3560
True,gini,None,0.4455747263497031,None,9,17,0.0,100,median,0.205772,3560
False,entropy,None,0.203469257568186,None,7,14,0.0,100,mean,0.220828,3560
False,entropy,None,0.21151132799259545,None,17,11,0.0,100,most_frequent,0.214555,3560
False,gini,None,0.32971597928712826,None,3,2,0.0,100,median,0.21079,3560
True,entropy,None,0.4037567290994827,None,20,6,0.0,100,most_frequent,0.2133,3560
False,gini,None,0.8431287243954807,None,15,7,0.0,100,mean,0.19197,3560
True,entropy,None,0.29009405077065775,None,8,7,0.0,100,mean,0.204517,3560
True,entropy,None,0.31026064264374886,None,19,13,0.0,100,median,0.225847,3560
False,gini,None,0.46525717746718553,None,11,5,0.0,100,median,0.178168,3560
True,entropy,None,0.7076876330319124,None,15,7,0.0,100,most_frequent,0.193225,3560
True,entropy,None,0.2640565782625156,None,19,13,0.0,100,median,0.224592,3560
True,entropy,None,0.1934017679923076,None,6,3,0.0,100,median,0.21079,3560
False,entropy,None,0.44350771394173616,None,7,18,0.0,100,mean,0.215809,3560
False,entropy,None,0.3317611841197519,None,20,16,0.0,100,most_frequent,0.196989,3560
True,entropy,None,0.5318463088683707,None,19,19,0.0,100,mean,0.21079,3560
False,entropy,None,0.6687578539798411,None,20,19,0.0,100,median,0.194479,3560
True,entropy,None,0.1912571118139547,None,13,19,0.0,100,mean,0.2133,3560
False,gini,None,0.7433920031659147,None,17,3,0.0,100,median,0.185696,3560
True,gini,None,0.5007484029404111,None,17,15,0.0,100,most_frequent,0.205772,3560
False,gini,None,0.8093426751276824,None,10,18,0.0,100,most_frequent,0.195734,3560
False,entropy,None,0.5959098425752997,None,16,9,0.0,100,most_frequent,0.199498,3560
True,entropy,None,0.560502199474718,None,9,3,0.0,100,median,0.666667,3561
False,entropy,None,0.6984344111927003,None,3,19,0.0,100,most_frequent,0.659226,3561
False,gini,None,0.3223479526422959,None,12,4,0.0,100,mean,0.668155,3561
False,entropy,None,0.6540467110477197,None,1,9,0.0,100,median,0.665179,3561
True,gini,None,0.5432792206423772,None,11,20,0.0,100,most_frequent,0.666667,3561
False,entropy,None,0.7964443874800128,None,20,7,0.0,100,median,0.668155,3561
True,gini,None,0.33429469780153775,None,1,9,0.0,100,median,0.684524,3561
True,gini,None,0.4545287071590258,None,16,13,0.0,100,most_frequent,0.683036,3561
False,entropy,None,0.25926123829239667,None,2,2,0.0,100,median,0.68006,3561
True,entropy,None,0.4588305376299573,None,3,17,0.0,100,mean,0.681548,3561
True,entropy,None,0.7117189033982052,None,1,7,0.0,100,most_frequent,0.669643,3561
False,entropy,None,0.7677123089172943,None,15,11,0.0,100,median,0.651786,3561
False,gini,None,0.3406468876876019,None,4,10,0.0,100,most_frequent,0.659226,3561
False,gini,None,0.8785091683065959,None,9,4,0.0,100,most_frequent,0.622024,3561
True,gini,None,0.1173785430799387,None,4,19,0.0,100,mean,0.675595,3561
False,gini,None,0.3895081332604732,None,12,18,0.0,100,median,0.672619,3561
True,entropy,None,0.21803177590966616,None,1,15,0.0,100,mean,0.6875,3561
False,entropy,None,0.603776139256965,None,14,17,0.0,100,median,0.659226,3561
False,entropy,None,0.7519963211039966,None,16,13,0.0,100,most_frequent,0.654762,3561
False,gini,None,0.6072441363290219,None,17,11,0.0,100,most_frequent,0.668155,3561
True,gini,None,0.8916993655421771,None,6,6,0.0,100,median,0.68006,3561
True,gini,None,0.6535049185944712,None,9,7,0.0,100,mean,0.671131,3561
False,gini,None,0.643271177306437,None,10,5,0.0,100,mean,0.665179,3561
True,entropy,None,0.8703722642064036,None,7,19,0.0,100,mean,0.675595,3561
True,entropy,None,0.6291193056985641,None,2,10,0.0,100,mean,0.677083,3561
False,gini,None,0.5836919084072213,None,1,17,0.0,100,most_frequent,0.66369,3561
False,entropy,None,0.623941198517418,None,20,18,0.0,100,mean,0.662202,3561
False,gini,None,0.5949657229829322,None,7,17,0.0,100,most_frequent,0.659226,3561
True,gini,None,0.5719056753600563,None,10,8,0.0,100,most_frequent,0.683036,3561
False,entropy,None,0.7537181046174436,None,14,6,0.0,100,median,0.654762,3561
False,entropy,None,0.783505715356473,None,20,15,0.0,100,mean,0.662202,3561
True,gini,None,0.49859377300084484,None,20,18,0.0,100,median,0.68006,3561
False,gini,None,0.6327765834181809,None,12,10,0.0,100,median,0.672619,3561
False,gini,None,0.6078634407742316,None,17,14,0.0,100,mean,0.66369,3561
False,entropy,None,0.37109096857115054,None,1,14,0.0,100,mean,0.665179,3561
False,entropy,None,0.5196096231960525,None,6,17,0.0,100,mean,0.654762,3561
False,entropy,None,0.45833414762616964,None,14,4,0.0,100,mean,0.671131,3561
True,gini,None,0.694356282844647,None,11,6,0.0,100,most_frequent,0.675595,3561
False,entropy,None,0.7001158842232454,None,4,8,0.0,100,mean,0.642857,3561
False,entropy,None,0.8080420435162904,None,11,8,0.0,100,most_frequent,0.651786,3561
False,entropy,None,0.48584838541135655,None,10,3,0.0,100,median,0.660714,3561
True,entropy,None,0.7487202040244508,None,11,4,0.0,100,median,0.666667,3561
False,entropy,None,0.5027240558734626,None,7,11,0.0,100,most_frequent,0.657738,3561
False,entropy,None,0.6991364663180193,None,15,2,0.0,100,median,0.647321,3561
False,entropy,None,0.14408796110128544,None,6,2,0.0,100,mean,0.66369,3561
False,entropy,None,0.1776979942171434,None,18,16,0.0,100,mean,0.671131,3561
True,gini,None,0.4953546508529424,None,2,15,0.0,100,median,0.681548,3561
False,gini,None,0.31622506969107145,None,4,18,0.0,100,median,0.672619,3561
False,entropy,None,0.43905602988666637,None,20,17,0.0,100,median,0.677083,3561
True,entropy,None,0.5209269100286692,None,8,11,0.0,100,median,0.671131,3561
True,entropy,None,0.44171253920540354,None,16,4,0.0,100,median,0.68006,3561
True,gini,None,0.5880253344205723,None,14,20,0.0,100,most_frequent,0.683036,3561
True,entropy,None,0.17940606925801542,None,20,17,0.0,100,most_frequent,0.666667,3561
False,gini,None,0.8407973044905892,None,18,17,0.0,100,median,0.660714,3561
False,gini,None,0.4422282952184243,None,20,20,0.0,100,median,0.672619,3561
False,gini,None,0.48534369563995616,None,11,11,0.0,100,mean,0.666667,3561
False,entropy,None,0.10189976344725987,None,7,9,0.0,100,median,0.668155,3561
True,entropy,None,0.1135219908688928,None,19,11,0.0,100,median,0.666667,3561
True,entropy,None,0.18282003702904817,None,6,6,0.0,100,most_frequent,0.66369,3561
True,gini,None,0.4072301432528225,None,12,2,0.0,100,mean,0.677083,3561
False,entropy,None,0.15010597309279108,None,18,16,0.0,100,most_frequent,0.669643,3561
True,gini,None,0.36338321861200795,None,9,18,0.0,100,mean,0.669643,3561
True,entropy,None,0.5033380805412616,None,1,9,0.0,100,median,0.684524,3561
True,entropy,None,0.6469632658210761,None,14,8,0.0,100,most_frequent,0.675595,3561
False,entropy,None,0.3298439314733633,None,10,5,0.0,100,mean,0.659226,3561
True,gini,None,0.1654189992442346,None,17,10,0.0,100,median,0.666667,3561
False,entropy,None,0.40057075763138383,None,19,11,0.0,100,median,0.674107,3561
True,gini,None,0.1116267399955782,None,19,8,0.0,100,most_frequent,0.666667,3561
True,gini,None,0.7487389707170011,None,13,15,0.0,100,most_frequent,0.666667,3561
True,gini,None,0.24160072473667268,None,6,10,0.0,100,most_frequent,0.678571,3561
True,gini,None,0.1189307403877348,None,11,10,0.0,100,median,0.671131,3561
True,entropy,None,0.349901023590175,None,13,9,0.0,100,most_frequent,0.674107,3561
False,entropy,None,0.3953310448074884,None,3,14,0.0,100,most_frequent,0.666667,3561
False,entropy,None,0.6122363179595957,None,18,6,0.0,100,most_frequent,0.66369,3561
False,gini,None,0.6643323398233407,None,12,17,0.0,100,median,0.668155,3561
False,gini,None,0.4029325686444212,None,4,3,0.0,100,most_frequent,0.662202,3561
True,gini,None,0.5463331856810018,None,16,3,0.0,100,most_frequent,0.678571,3561
False,gini,None,0.7929953840776454,None,18,19,0.0,100,mean,0.660714,3561
False,entropy,None,0.7513828971252202,None,13,4,0.0,100,most_frequent,0.653274,3561
False,entropy,None,0.374598735169586,None,11,20,0.0,100,mean,0.668155,3561
False,entropy,None,0.5643728642838987,None,12,2,0.0,100,median,0.659226,3561
False,entropy,None,0.2486707657485413,None,12,10,0.0,100,most_frequent,0.651786,3561
True,entropy,None,0.2888797597315536,None,16,11,0.0,100,most_frequent,0.677083,3561
False,gini,None,0.7725218262969767,None,5,12,0.0,100,mean,0.653274,3561
False,entropy,None,0.663147079691627,None,1,10,0.0,100,median,0.668155,3561
True,entropy,None,0.5325989297426313,None,9,15,0.0,100,median,0.677083,3561
True,gini,None,0.49481663892480454,None,20,8,0.0,100,most_frequent,0.686012,3561
True,gini,None,0.7542385833485744,None,17,18,0.0,100,mean,0.68006,3561
False,gini,None,0.16233715540018726,None,9,14,0.0,100,most_frequent,0.671131,3561
True,entropy,None,0.20625791614243233,None,13,5,0.0,100,mean,0.675595,3561
False,gini,None,0.7184461349047189,None,9,18,0.0,100,median,0.644345,3561
True,gini,None,0.3667261425808045,None,19,6,0.0,100,median,0.681548,3561
True,entropy,None,0.8063477329098544,None,14,3,0.0,100,median,0.671131,3561
True,gini,None,0.828208074251295,None,14,13,0.0,100,mean,0.671131,3561
False,entropy,None,0.6556976418724894,None,18,17,0.0,100,mean,0.660714,3561
False,entropy,None,0.5288002401728978,None,11,15,0.0,100,median,0.669643,3561
False,gini,None,0.3077715193456455,None,20,4,0.0,100,median,0.672619,3561
True,gini,None,0.13772522734156906,None,14,18,0.0,100,mean,0.668155,3561
True,gini,None,0.3368032888340083,None,11,7,0.0,100,median,0.674107,3561
True,entropy,None,0.8213972313740665,None,13,8,0.0,100,most_frequent,0.674107,3561
False,entropy,None,0.13730516861569297,None,7,8,0.0,100,most_frequent,0.668155,3561
False,entropy,None,0.5186204150107563,None,13,10,0.0,100,most_frequent,0.660714,3561
True,entropy,None,0.8883741828995072,None,3,19,0.0,100,mean,0.681548,3561
False,entropy,None,0.21649275917297192,None,8,12,0.0,100,median,0.660714,3561
True,gini,None,0.7752797600598883,None,13,9,0.0,100,median,0.672619,3561
True,entropy,None,0.16769590972973036,None,17,11,0.0,100,median,0.666667,3561
False,gini,None,0.6306503078749983,None,13,20,0.0,100,most_frequent,0.657738,3561
True,entropy,None,0.350005839215226,None,19,16,0.0,100,most_frequent,0.674107,3561
True,gini,None,0.7457951577756186,None,16,14,0.0,100,mean,0.674107,3561
True,gini,None,0.8004308859502645,None,7,11,0.0,100,most_frequent,0.677083,3561
True,entropy,None,0.8296911687033387,None,12,7,0.0,100,most_frequent,0.677083,3561
True,entropy,None,0.7147816257169011,None,15,10,0.0,100,most_frequent,0.677083,3561
False,gini,None,0.3259658736125004,None,16,20,0.0,100,mean,0.675595,3561
True,gini,None,0.4107094771233988,None,14,2,0.0,100,mean,0.684524,3561
True,gini,None,0.7796828162556905,None,2,19,0.0,100,most_frequent,0.688988,3561
False,entropy,None,0.592794445139817,None,17,13,0.0,100,median,0.671131,3561
True,gini,None,0.7390309601691596,None,10,17,0.0,100,most_frequent,0.68006,3561
True,entropy,None,0.5198527498788582,None,20,17,0.0,100,most_frequent,0.684524,3561
True,entropy,None,0.43494766861820444,None,13,5,0.0,100,mean,0.681548,3561
False,gini,None,0.7517532611238048,None,16,2,0.0,100,mean,0.650298,3561
False,entropy,None,0.7917307282439017,None,17,18,0.0,100,most_frequent,0.65625,3561
True,gini,None,0.37035511438736124,None,3,17,0.0,100,mean,0.669643,3561
True,gini,None,0.5427178037606455,None,2,18,0.0,100,mean,0.678571,3561
False,gini,None,0.42294046646417993,None,5,8,0.0,100,most_frequent,0.647321,3561
True,gini,None,0.12148033427844576,None,11,13,0.0,100,mean,0.666667,3561
True,entropy,None,0.49159364101752956,None,20,20,0.0,100,median,0.675595,3561
False,gini,None,0.48986014139700396,None,16,17,0.0,100,median,0.672619,3561
True,entropy,None,0.2529030299369207,None,5,4,0.0,100,mean,0.666667,3561
False,gini,None,0.8164944069309682,None,1,6,0.0,100,mean,0.657738,3561
False,gini,None,0.14139860026803064,None,14,8,0.0,100,median,0.669643,3561
False,entropy,None,0.8015460913397017,None,15,16,0.0,100,most_frequent,0.64881,3561
True,entropy,None,0.710490599974023,None,5,2,0.0,100,most_frequent,0.665179,3561
False,entropy,None,0.11985579903898147,None,15,5,0.0,100,median,0.672619,3561
True,gini,None,0.5343037806530119,None,6,19,0.0,100,mean,0.671131,3561
False,gini,None,0.12689407284768423,None,4,15,0.0,100,median,0.668155,3561
True,gini,None,0.2009539514540303,None,5,8,0.0,100,mean,0.662202,3561
False,entropy,None,0.6838995286379271,None,11,17,0.0,100,mean,0.660714,3561
True,entropy,None,0.14403843757489262,None,14,19,0.0,100,median,0.665179,3561
True,gini,None,0.7940222876770172,None,13,18,0.0,100,mean,0.672619,3561
False,entropy,None,0.877634299763364,None,13,11,0.0,100,most_frequent,0.641369,3561
False,gini,None,0.8653976467482251,None,2,4,0.0,100,mean,0.647321,3561
